,block,slot
0,1,7
1,2,20
2,3,18
3,4,10
4,5,21
5,6,11
6,7,8
7,8,1
8,9,22
9,10,16
10,11,4
11,12,9
12,13,15
13,14,17
14,15,19
15,16,12
16,17,6
17,18,24
18,19,13
19,20,5
20,21,23
21,22,3
22,23,14
23,24,2
