,block,slot
0,1,15
1,2,7
2,3,13
3,4,5
4,5,10
5,6,9
6,7,18
7,8,17
8,9,11
9,10,8
10,11,14
11,12,19
12,13,20
13,14,6
14,15,12
15,16,16
16,17,21
17,18,4
18,19,23
19,20,2
20,21,24
21,22,3
22,23,22
23,24,1
