,block,slot
0,1,15
1,2,21
2,3,11
3,4,6
4,5,20
5,6,8
6,7,10
7,8,22
8,9,14
9,10,4
10,11,17
11,12,1
12,13,18
13,14,12
14,15,5
15,16,23
16,17,7
17,18,19
18,19,9
19,20,13
20,21,2
21,22,3
22,23,16
23,24,24
