,block,slot
0,1,5
1,2,22
2,3,12
3,4,15
4,5,11
5,6,21
6,7,2
7,8,20
8,9,18
9,10,7
10,11,10
11,12,13
12,13,9
13,14,4
14,15,6
15,16,16
16,17,1
17,18,17
18,19,8
19,20,3
20,21,14
21,22,19
22,23,24
23,24,23
