,block,slot
0,1,18
1,2,12
2,3,8
3,4,19
4,5,17
5,6,15
6,7,7
7,8,5
8,9,11
9,10,21
10,11,20
11,12,16
12,13,13
13,14,6
14,15,22
15,16,24
16,17,9
17,18,23
18,19,14
19,20,2
20,21,1
21,22,4
22,23,3
23,24,10
