,block,slot
0,1,1
1,2,2
2,3,4
3,4,3
4,5,10
5,6,9
6,7,8
7,8,6
8,9,13
9,10,11
10,11,12
11,12,14
12,13,5
13,14,19
14,15,18
15,16,17
16,17,16
17,18,15
18,19,20
19,20,21
20,21,22
21,22,7
22,23,24
23,24,23
