,block,slot
0,1,15
1,2,18
2,3,12
3,4,5
4,5,23
5,6,11
6,7,6
7,8,20
8,9,8
9,10,10
10,11,22
11,12,7
12,13,19
13,14,14
14,15,4
15,16,17
16,17,21
17,18,9
18,19,13
19,20,2
20,21,1
21,22,24
22,23,3
23,24,16
