,block,slot
0,1,11
1,2,10
2,3,5
3,4,4
4,5,8
5,6,6
6,7,18
7,8,16
8,9,17
9,10,14
10,11,21
11,12,19
12,13,12
13,14,7
14,15,2
15,16,23
16,17,20
17,18,13
18,19,22
19,20,1
20,21,9
21,22,3
22,23,24
23,24,15
