,block,slot
0,1,13
1,2,14
2,3,8
3,4,19
4,5,9
5,6,7
6,7,16
7,8,22
8,9,11
9,10,21
10,11,6
11,12,18
12,13,2
13,14,5
14,15,4
15,16,24
16,17,10
17,18,23
18,19,1
19,20,17
20,21,15
21,22,3
22,23,12
23,24,20
