,block,slot
0,1,15
1,2,6
2,3,17
3,4,1
4,5,18
5,6,12
6,7,7
7,8,19
8,9,14
9,10,4
10,11,8
11,12,10
12,13,20
13,14,5
14,15,21
15,16,9
16,17,3
17,18,2
18,19,13
19,20,23
20,21,11
21,22,24
22,23,16
23,24,22
