,block,slot
0,1,16
1,2,1
2,3,18
3,4,10
4,5,17
5,6,15
6,7,12
7,8,6
8,9,7
9,10,3
10,11,11
11,12,8
12,13,20
13,14,9
14,15,19
15,16,14
16,17,13
17,18,21
18,19,4
19,20,23
20,21,2
21,22,22
22,23,5
23,24,24
