,block,slot
0,1,14
1,2,13
2,3,16
3,4,5
4,5,8
5,6,11
6,7,10
7,8,9
8,9,17
9,10,6
10,11,18
11,12,20
12,13,15
13,14,7
14,15,1
15,16,12
16,17,21
17,18,3
18,19,23
19,20,4
20,21,2
21,22,22
22,23,19
23,24,24
