,block,slot
0,1,20
1,2,1
2,3,24
3,4,12
4,5,23
5,6,5
6,7,17
7,8,13
8,9,4
9,10,6
10,11,10
11,12,8
12,13,7
13,14,11
14,15,18
15,16,3
16,17,19
17,18,2
18,19,21
19,20,22
20,21,14
21,22,9
22,23,16
23,24,15
