,block,slot
0,1,17
1,2,12
2,3,20
3,4,19
4,5,8
5,6,10
6,7,16
7,8,18
8,9,11
9,10,1
10,11,14
11,12,21
12,13,15
13,14,13
14,15,5
15,16,24
16,17,6
17,18,2
18,19,22
19,20,3
20,21,9
21,22,4
22,23,23
23,24,7
