,block,slot
0,1,4
1,2,2
2,3,3
3,4,15
4,5,14
5,6,13
6,7,6
7,8,5
8,9,19
9,10,20
10,11,23
11,12,1
12,13,24
13,14,8
14,15,7
15,16,12
16,17,10
17,18,11
18,19,9
19,20,16
20,21,17
21,22,18
22,23,21
23,24,22
