,block,slot
0,1,8
1,2,11
2,3,18
3,4,20
4,5,15
5,6,7
6,7,4
7,8,2
8,9,13
9,10,16
10,11,5
11,12,19
12,13,12
13,14,9
14,15,17
15,16,6
16,17,24
17,18,14
18,19,10
19,20,22
20,21,3
21,22,21
22,23,1
23,24,23
