,block,slot
0,1,7
1,2,21
2,3,9
3,4,19
4,5,12
5,6,11
6,7,2
7,8,10
8,9,13
9,10,14
10,11,16
11,12,17
12,13,6
13,14,24
14,15,8
15,16,15
16,17,20
17,18,1
18,19,18
19,20,3
20,21,23
21,22,4
22,23,22
23,24,5
