,block,slot
0,1,3
1,2,20
2,3,24
3,4,23
4,5,4
5,6,7
6,7,17
7,8,6
8,9,1
9,10,14
10,11,12
11,12,15
12,13,13
13,14,9
14,15,16
15,16,10
16,17,19
17,18,11
18,19,18
19,20,8
20,21,22
21,22,5
22,23,2
23,24,21
