,block,slot
0,1,12
1,2,23
2,3,11
3,4,10
4,5,20
5,6,6
6,7,8
7,8,18
8,9,17
9,10,19
10,11,7
11,12,14
12,13,9
13,14,15
14,15,13
15,16,24
16,17,16
17,18,1
18,19,3
19,20,22
20,21,5
21,22,21
22,23,2
23,24,4
