,block,slot
0,1,1
1,2,2
2,3,12
3,4,14
4,5,13
5,6,6
6,7,8
7,8,9
8,9,11
9,10,15
10,11,16
11,12,17
12,13,18
13,14,19
14,15,7
15,16,5
16,17,4
17,18,3
18,19,10
19,20,22
20,21,21
21,22,20
22,23,24
23,24,23
