,block,slot
0,1,6
1,2,7
2,3,8
3,4,9
4,5,10
5,6,5
6,7,4
7,8,3
8,9,13
9,10,14
10,11,15
11,12,1
12,13,2
13,14,17
14,15,16
15,16,12
16,17,11
17,18,22
18,19,21
19,20,23
20,21,18
21,22,19
22,23,24
23,24,20
