,block,slot
0,1,4
1,2,5
2,3,24
3,4,1
4,5,6
5,6,16
6,7,11
7,8,15
8,9,12
9,10,18
10,11,20
11,12,2
12,13,14
13,14,13
14,15,9
15,16,3
16,17,7
17,18,10
18,19,21
19,20,19
20,21,23
21,22,17
22,23,8
23,24,22
