,block,slot
0,1,8
1,2,10
2,3,3
3,4,15
4,5,9
5,6,13
6,7,12
7,8,5
8,9,20
9,10,4
10,11,19
11,12,7
12,13,17
13,14,2
14,15,16
15,16,1
16,17,18
17,18,14
18,19,22
19,20,11
20,21,21
21,22,6
22,23,24
23,24,23
