,block,slot
0,1,21
1,2,6
2,3,13
3,4,3
4,5,22
5,6,18
6,7,9
7,8,16
8,9,19
9,10,4
10,11,15
11,12,17
12,13,12
13,14,20
14,15,8
15,16,2
16,17,14
17,18,5
18,19,10
19,20,7
20,21,11
21,22,23
22,23,1
23,24,24
