,block,slot
0,1,1
1,2,2
2,3,4
3,4,3
4,5,10
5,6,9
6,7,8
7,8,6
8,9,7
9,10,13
10,11,11
11,12,12
12,13,14
13,14,5
14,15,19
15,16,18
16,17,17
17,18,16
18,19,15
19,20,22
20,21,21
21,22,20
22,23,24
23,24,23
