,block,slot
0,1,12
1,2,8
2,3,3
3,4,19
4,5,5
5,6,17
6,7,13
7,8,4
8,9,6
9,10,1
10,11,9
11,12,2
12,13,11
13,14,18
14,15,10
15,16,20
16,17,21
17,18,22
18,19,14
19,20,15
20,21,7
21,22,23
22,23,16
23,24,24
