,block,slot
0,1,11
1,2,6
2,3,3
3,4,5
4,5,15
5,6,1
6,7,12
7,8,21
8,9,18
9,10,17
10,11,13
11,12,7
12,13,14
13,14,4
14,15,10
15,16,8
16,17,20
17,18,16
18,19,2
19,20,22
20,21,19
21,22,23
22,23,9
23,24,24
