,block,slot
0,1,11
1,2,10
2,3,5
3,4,6
4,5,8
5,6,16
6,7,19
7,8,21
8,9,14
9,10,22
10,11,13
11,12,20
12,13,23
13,14,2
14,15,7
15,16,15
16,17,12
17,18,9
18,19,1
19,20,4
20,21,3
21,22,17
22,23,24
23,24,18
