,block,slot
0,1,20
1,2,19
2,3,15
3,4,17
4,5,10
5,6,14
6,7,11
7,8,12
8,9,6
9,10,23
10,11,16
11,12,18
12,13,22
13,14,9
14,15,4
15,16,21
16,17,7
17,18,13
18,19,3
19,20,8
20,21,2
21,22,24
22,23,5
23,24,1
