,block,slot
0,1,11
1,2,22
2,3,8
3,4,10
4,5,17
5,6,15
6,7,5
7,8,12
8,9,13
9,10,20
10,11,7
11,12,19
12,13,16
13,14,21
14,15,14
15,16,18
16,17,1
17,18,6
18,19,2
19,20,4
20,21,3
21,22,9
22,23,24
23,24,23
