,block,slot
0,1,12
1,2,11
2,3,24
3,4,6
4,5,8
5,6,7
6,7,9
7,8,10
8,9,5
9,10,4
10,11,3
11,12,13
12,13,14
13,14,15
14,15,16
15,16,17
16,17,18
17,18,19
18,19,20
19,20,21
20,21,23
21,22,1
22,23,2
23,24,22
