,block,slot
0,1,7
1,2,9
2,3,12
3,4,17
4,5,10
5,6,18
6,7,21
7,8,8
8,9,23
9,10,16
10,11,14
11,12,19
12,13,13
13,14,3
14,15,22
15,16,20
16,17,2
17,18,1
18,19,15
19,20,4
20,21,11
21,22,24
22,23,5
23,24,6
