,block,slot
0,1,4
1,2,15
2,3,13
3,4,9
4,5,8
5,6,21
6,7,18
7,8,12
8,9,10
9,10,7
10,11,6
11,12,16
12,13,19
13,14,14
14,15,5
15,16,23
16,17,17
17,18,20
18,19,3
19,20,22
20,21,2
21,22,24
22,23,11
23,24,1
