,block,slot
0,1,19
1,2,21
2,3,7
3,4,17
4,5,23
5,6,18
6,7,20
7,8,5
8,9,13
9,10,22
10,11,16
11,12,10
12,13,3
13,14,2
14,15,12
15,16,4
16,17,11
17,18,15
18,19,9
19,20,24
20,21,1
21,22,14
22,23,8
23,24,6
