,block,slot
0,1,8
1,2,20
2,3,9
3,4,14
4,5,10
5,6,19
6,7,23
7,8,16
8,9,13
9,10,21
10,11,11
11,12,12
12,13,17
13,14,18
14,15,7
15,16,24
16,17,15
17,18,1
18,19,4
19,20,2
20,21,3
21,22,22
22,23,6
23,24,5
