,block,slot
0,1,6
1,2,11
2,3,24
3,4,23
4,5,7
5,6,19
6,7,14
7,8,1
8,9,18
9,10,17
10,11,8
11,12,20
12,13,5
13,14,2
14,15,4
15,16,16
16,17,12
17,18,9
18,19,13
19,20,10
20,21,22
21,22,15
22,23,3
23,24,21
