,block,slot
0,1,17
1,2,3
2,3,4
3,4,2
4,5,1
5,6,15
6,7,14
7,8,13
8,9,11
9,10,12
10,11,16
11,12,8
12,13,9
13,14,7
14,15,5
15,16,6
16,17,22
17,18,21
18,19,20
19,20,19
20,21,18
21,22,10
22,23,24
23,24,23
