,block,slot
0,1,20
1,2,16
2,3,11
3,4,21
4,5,13
5,6,10
6,7,3
7,8,6
8,9,17
9,10,8
10,11,2
11,12,15
12,13,5
13,14,4
14,15,18
15,16,9
16,17,7
17,18,12
18,19,19
19,20,14
20,21,24
21,22,1
22,23,22
23,24,23
