,block,slot
0,1,4
1,2,1
2,3,10
3,4,15
4,5,9
5,6,11
6,7,19
7,8,3
8,9,17
9,10,14
10,11,12
11,12,18
12,13,6
13,14,16
14,15,20
15,16,22
16,17,13
17,18,8
18,19,7
19,20,24
20,21,2
21,22,5
22,23,23
23,24,21
