,block,slot
0,1,12
1,2,22
2,3,2
3,4,11
4,5,18
5,6,3
6,7,19
7,8,5
8,9,17
9,10,13
10,11,15
11,12,6
12,13,1
13,14,8
14,15,7
15,16,4
16,17,10
17,18,20
18,19,21
19,20,24
20,21,9
21,22,23
22,23,14
23,24,16
