,block,slot
0,1,9
1,2,17
2,3,15
3,4,12
4,5,7
5,6,16
6,7,22
7,8,11
8,9,6
9,10,21
10,11,1
11,12,18
12,13,2
13,14,5
14,15,4
15,16,23
16,17,13
17,18,14
18,19,8
19,20,24
20,21,10
21,22,19
22,23,3
23,24,20
