,block,slot
0,1,18
1,2,12
2,3,10
3,4,6
4,5,9
5,6,23
6,7,15
7,8,7
8,9,5
9,10,8
10,11,1
11,12,11
12,13,19
13,14,17
14,15,21
15,16,20
16,17,16
17,18,13
18,19,14
19,20,22
20,21,24
21,22,4
22,23,3
23,24,2
