,block,slot
0,1,3
1,2,13
2,3,2
3,4,14
4,5,12
5,6,1
6,7,20
7,8,7
8,9,4
9,10,15
10,11,8
11,12,11
12,13,17
13,14,6
14,15,16
15,16,5
16,17,19
17,18,10
18,19,9
19,20,18
20,21,24
21,22,21
22,23,23
23,24,22
