,block,slot
0,1,18
1,2,17
2,3,16
3,4,15
4,5,14
5,6,13
6,7,11
7,8,12
8,9,10
9,10,9
10,11,7
11,12,6
12,13,5
13,14,19
14,15,4
15,16,3
16,17,2
17,18,1
18,19,21
19,20,8
20,21,22
21,22,20
22,23,24
23,24,23
