,block,slot
0,1,1
1,2,2
2,3,3
3,4,17
4,5,7
5,6,12
6,7,11
7,8,9
8,9,18
9,10,22
10,11,4
11,12,15
12,13,14
13,14,16
14,15,13
15,16,6
16,17,5
17,18,19
18,19,20
19,20,21
20,21,8
21,22,23
22,23,10
23,24,24
