,block,slot
0,1,10
1,2,6
2,3,24
3,4,23
4,5,2
5,6,17
6,7,3
7,8,8
8,9,7
9,10,12
10,11,15
11,12,16
12,13,11
13,14,18
14,15,20
15,16,13
16,17,4
17,18,14
18,19,19
19,20,5
20,21,22
21,22,9
22,23,1
23,24,21
