,block,slot
0,1,1
1,2,22
2,3,20
3,4,19
4,5,4
5,6,5
6,7,6
7,8,7
8,9,9
9,10,10
10,11,12
11,12,11
12,13,13
13,14,16
14,15,14
15,16,15
16,17,2
17,18,3
18,19,17
19,20,18
20,21,21
21,22,8
22,23,24
23,24,23
