,block,slot
0,1,4
1,2,5
2,3,24
3,4,23
4,5,12
5,6,15
6,7,11
7,8,14
8,9,19
9,10,7
10,11,10
11,12,13
12,13,9
13,14,20
14,15,18
15,16,6
16,17,16
17,18,1
18,19,17
19,20,2
20,21,22
21,22,3
22,23,8
23,24,21
