,block,slot
0,1,14
1,2,1
2,3,12
3,4,9
4,5,17
5,6,6
6,7,18
7,8,13
8,9,16
9,10,5
10,11,8
11,12,11
12,13,15
13,14,7
14,15,20
15,16,10
16,17,21
17,18,3
18,19,22
19,20,4
20,21,2
21,22,23
22,23,19
23,24,24
