,block,slot
0,1,11
1,2,15
2,3,12
3,4,18
4,5,20
5,6,7
6,7,10
7,8,13
8,9,9
9,10,4
10,11,6
11,12,16
12,13,1
13,14,17
14,15,2
15,16,21
16,17,5
17,18,24
18,19,19
19,20,23
20,21,14
21,22,3
22,23,22
23,24,8
