,block,slot
0,1,14
1,2,9
2,3,17
3,4,6
4,5,18
5,6,20
6,7,15
7,8,3
8,9,2
9,10,13
10,11,16
11,12,5
12,13,8
13,14,11
14,15,10
15,16,4
16,17,7
17,18,19
18,19,12
19,20,24
20,21,1
21,22,22
22,23,21
23,24,23
