,block,slot
0,1,20
1,2,19
2,3,3
3,4,17
4,5,15
5,6,21
6,7,7
7,8,9
8,9,4
9,10,18
10,11,11
11,12,10
12,13,14
13,14,12
14,15,6
15,16,22
16,17,8
17,18,2
18,19,24
19,20,1
20,21,13
21,22,5
22,23,23
23,24,16
