,block,slot
0,1,18
1,2,17
2,3,15
3,4,14
4,5,4
5,6,20
6,7,5
7,8,23
8,9,8
9,10,6
10,11,7
11,12,22
12,13,24
13,14,16
14,15,9
15,16,19
16,17,10
17,18,1
18,19,21
19,20,11
20,21,13
21,22,12
22,23,2
23,24,3
