,block,slot
0,1,16
1,2,9
2,3,4
3,4,2
4,5,14
5,6,6
6,7,12
7,8,11
8,9,10
9,10,22
10,11,8
11,12,5
12,13,17
13,14,15
14,15,21
15,16,7
16,17,13
17,18,20
18,19,19
19,20,18
20,21,24
21,22,1
22,23,23
23,24,3
