,block,slot
0,1,3
1,2,6
2,3,8
3,4,14
4,5,5
5,6,16
6,7,19
7,8,18
8,9,12
9,10,4
10,11,15
11,12,13
12,13,9
13,14,17
14,15,20
15,16,10
16,17,7
17,18,1
18,19,23
19,20,11
20,21,21
21,22,22
22,23,2
23,24,24
