,block,slot
0,1,13
1,2,10
2,3,2
3,4,11
4,5,12
5,6,20
6,7,15
7,8,8
8,9,23
9,10,6
10,11,22
11,12,19
12,13,21
13,14,9
14,15,7
15,16,5
16,17,14
17,18,16
18,19,17
19,20,1
20,21,18
21,22,3
22,23,24
23,24,4
