,block,slot
0,1,6
1,2,17
2,3,1
3,4,20
4,5,4
5,6,18
6,7,16
7,8,14
8,9,5
9,10,7
10,11,22
11,12,13
12,13,3
13,14,11
14,15,2
15,16,10
16,17,15
17,18,21
18,19,9
19,20,19
20,21,12
21,22,24
22,23,8
23,24,23
