,block,slot
0,1,13
1,2,12
2,3,18
3,4,16
4,5,11
5,6,8
6,7,5
7,8,20
8,9,19
9,10,15
10,11,7
11,12,22
12,13,6
13,14,14
14,15,1
15,16,21
16,17,10
17,18,23
18,19,17
19,20,24
20,21,2
21,22,3
22,23,9
23,24,4
