,block,slot
0,1,9
1,2,10
2,3,23
3,4,11
4,5,16
5,6,8
6,7,14
7,8,15
8,9,6
9,10,7
10,11,19
11,12,17
12,13,21
13,14,20
14,15,18
15,16,22
16,17,5
17,18,24
18,19,2
19,20,4
20,21,3
21,22,12
22,23,13
23,24,1
