,block,slot
0,1,17
1,2,20
2,3,10
3,4,7
4,5,19
5,6,14
6,7,3
7,8,11
8,9,9
9,10,12
10,11,4
11,12,15
12,13,13
13,14,6
14,15,8
15,16,21
16,17,18
17,18,5
18,19,24
19,20,1
20,21,23
21,22,2
22,23,22
23,24,16
