,block,slot
0,1,1
1,2,2
2,3,4
3,4,3
4,5,5
5,6,7
6,7,6
7,8,8
8,9,9
9,10,10
10,11,11
11,12,12
12,13,16
13,14,17
14,15,15
15,16,14
16,17,23
17,18,21
18,19,22
19,20,18
20,21,19
21,22,20
22,23,24
23,24,13
