,block,slot
0,1,5
1,2,11
2,3,22
3,4,19
4,5,12
5,6,13
6,7,1
7,8,10
8,9,18
9,10,6
10,11,20
11,12,17
12,13,7
13,14,16
14,15,21
15,16,14
16,17,24
17,18,8
18,19,3
19,20,4
20,21,9
21,22,23
22,23,2
23,24,15
