,block,slot
0,1,11
1,2,16
2,3,6
3,4,4
4,5,9
5,6,13
6,7,14
7,8,10
8,9,7
9,10,18
10,11,20
11,12,2
12,13,8
13,14,1
14,15,15
15,16,12
16,17,24
17,18,5
18,19,21
19,20,19
20,21,23
21,22,3
22,23,22
23,24,17
