,block,slot
0,1,7
1,2,22
2,3,23
3,4,8
4,5,9
5,6,10
6,7,11
7,8,13
8,9,12
9,10,16
10,11,17
11,12,18
12,13,19
13,14,3
14,15,1
15,16,24
16,17,4
17,18,5
18,19,14
19,20,2
20,21,6
21,22,20
22,23,21
23,24,15
